1,5,-1.8265,0.07565,-2.0795,1.4742
2,5,-3.0497,0.05945,-3.0924,2.4996
3,5,-2.3228,0.042095,-2.5267,1.8676
4,5,-1.9177,0.00017745,-1.9212,2.6012
5,5,-1.9358,0.14654,-2.1018,1.5715
6,5,-1.545,0.048007,-1.7617,1.7682
7,5,-1.6862,0.0021465,-1.7274,2.0102
8,5,-2.1424,0.47366,-2.4316,2.1216
9,5,-2.4159,0.057625,-2.6725,1.6531
10,5,-3.1867,0.18355,-3.5447,1.7424
11,5,-2.7276,0.069755,-2.7949,2.5552
12,5,-1.3357,0.10755,-1.6624,1.7558
13,5,-1.4775,0.029269,-1.6075,1.3437
14,5,-2.3788,0.098969,-2.648,1.4524
15,5,-1.4622,0.0067447,-1.5219,1.4037
16,5,-1.8194,0.023277,-1.9157,1.4979
17,5,-1.6114,0.19568,-1.8163,1.8385
18,5,-1.7257,0.28771,-2.1835,1.3936
19,5,-2.3078,0.73195,-2.8033,1.9314
20,5,-2.6759,0.63293,-3.2018,2.0586
21,10,-2.5993,0.092883,-2.752,3.5185
22,10,-2.8714,0.078647,-3.1947,3.1613
23,10,-2.0183,0.070743,-2.3337,2.998
24,10,-2.9046,0.35988,-3.468,3.6627
25,10,-2.5511,0.027554,-2.7201,3.0351
26,10,-2.5671,0.19563,-3.072,3.7389
27,10,-2.7442,0.11503,-2.9495,3.6962
28,10,-2.4062,0.27408,-2.9746,3.2844
29,10,-2.6716,0.088779,-3.0049,3.7706
30,10,-3.5771,0.33308,-4.0577,4.0614
31,10,-2.4596,0.26483,-2.9306,3.2005
32,10,-2.619,0.32487,-3.086,3.5234
33,10,-2.4363,0.060758,-2.6887,3.3659
34,10,-2.3674,0.040551,-2.5891,3.1952
35,10,-2.2029,0.022106,-2.3001,3.858
36,10,-2.5054,0.23172,-2.9916,3.2257
37,10,-2.3097,0.065307,-2.5181,3.4292
38,10,-2.2437,0.036367,-2.4354,3.0548
39,10,-2.9137,0.14385,-3.2163,3.6238
40,10,-2.8625,0.2853,-3.5344,3.329
41,15,-3.979,0.35174,-4.5604,6.1248
42,15,-2.8157,0.095719,-3.1213,5.1759
43,15,-3.3851,0.093128,-3.7118,5.6005
44,15,-3.0362,0.153,-3.4113,5.1186
45,15,-3.0083,0.096236,-3.4647,4.6471
46,15,-2.9372,0.10139,-3.2982,5.1724
47,15,-2.8389,0.099205,-3.181,5.1471
48,15,-3.0932,0.10879,-3.5041,5.5094
49,15,-2.9475,0.04616,-3.2287,4.9116
50,15,-2.9544,0.059054,-3.1565,4.9656
51,15,-3.6599,0.12057,-3.9425,5.2061
52,15,-3.1252,0.044472,-3.2933,5.6534
53,15,-3.1938,0.23802,-3.8115,4.9362
54,15,-3.0929,0.070347,-3.3472,5.2788
55,15,-3.494,0.17243,-3.9044,5.1661
56,15,-3.3826,0.22117,-3.9537,5.3714
57,15,-2.8507,0.05749,-3.0242,5.1297
58,15,-3.0548,0.11605,-3.3991,5.429
59,15,-2.8801,0.1074,-3.3408,4.9376
60,15,-3.9768,0.3453,-4.5796,5.3359
61,20,-3.7678,0.30233,-4.4561,7.1719
62,20,-4.1574,0.26575,-4.7147,7.665
63,20,-3.4739,0.23623,-4.1446,7.1273
64,20,-3.78,0.25743,-4.3459,7.1321
65,20,-3.7678,0.35248,-4.6392,6.9875
66,20,-3.3839,0.19137,-4.0918,6.7822
67,20,-4.2834,0.2716,-4.9778,7.4387
68,20,-3.7215,0.1704,-4.0589,7.3484
69,20,-4.086,0.1466,-4.541,7.4526
70,20,-3.5298,0.12295,-3.9041,6.7974
71,20,-3.3431,0.077906,-3.7206,7.3171
72,20,-3.7855,0.12442,-4.3019,6.7438
73,20,-3.8075,0.24611,-4.4609,6.8464
74,20,-3.5192,0.085731,-3.8034,7.1709
75,20,-4.0973,0.26509,-4.6915,7.5475
76,20,-3.7447,0.15999,-4.1711,6.9951
77,20,-3.2862,0.11075,-3.744,7.0191
78,20,-3.8391,0.19127,-4.3935,7.3092
79,20,-3.4091,0.10397,-3.8101,6.8859
80,20,-3.9522,0.18709,-4.3356,7.4803
81,25,-4.5387,0.18466,-5.0177,9.7852
82,25,-3.8586,0.11163,-4.3662,8.6057
83,25,-4.1665,0.18552,-4.8111,8.6602
84,25,-4.2857,0.26846,-5.0756,8.8144
85,25,-4.2025,0.12058,-4.6463,8.3657
86,25,-5.2521,0.64651,-6.1063,10.103
87,25,-4.3183,0.13075,-4.7317,8.8354
88,25,-4.239,0.15605,-4.7956,8.4392
89,25,-4.4847,0.38413,-5.1476,9.7149
90,25,-4.1504,0.10241,-4.5757,8.923
91,25,-4.4,0.30175,-5.0649,9.1479
92,25,-4.219,0.18337,-4.8339,9.0587
93,25,-4.8018,0.40999,-5.6482,9.4195
94,25,-4.4312,0.18433,-4.9319,9.3975
95,25,-4.1899,0.13537,-4.691,8.5884
96,25,-4.2723,0.17913,-4.9443,8.7875
97,25,-4.3181,0.31215,-5.0321,9.5508
98,25,-4.0251,0.1278,-4.4945,8.8806
99,25,-4.3685,0.26304,-4.9552,9.5425
100,25,-4.2528,0.152,-5.0076,8.5773
101,30,-5.3762,0.3109,-6.053,11.491
102,30,-5.2079,0.53892,-6.0811,11.592
103,30,-5.06,0.16909,-5.6129,11.435
104,30,-4.4595,0.19039,-5.1908,10.659
105,30,-4.827,0.21387,-5.5104,10.835
106,30,-4.8561,0.15788,-5.3908,10.934
107,30,-4.8536,0.14164,-5.3439,11.092
108,30,-5.1521,0.26237,-5.8263,11.434
109,30,-4.7407,0.17189,-5.4822,10.599
110,30,-4.7442,0.16894,-5.3016,10.56
111,30,-5.2515,0.20834,-5.8677,11.29
112,30,-4.9353,0.33978,-5.7068,11.143
113,30,-4.5791,0.15287,-5.1337,10.524
114,30,-4.876,0.26616,-5.5086,11.471
115,30,-4.5816,0.14464,-5.0515,10.666
116,30,-4.1721,0.10909,-4.7452,10.27
117,30,-4.5895,0.17118,-5.2541,10.32
118,30,-4.8815,0.21683,-5.5074,11.287
119,30,-4.8432,0.17874,-5.4093,10.917
120,30,-5.1435,0.20241,-5.7344,11.199
121,35,-5.3578,0.22646,-6.1061,12.612
122,35,-5.2182,0.20496,-5.8173,13.224
123,35,-5.2182,0.18507,-5.952,12.649
124,35,-4.983,0.15938,-5.607,12.327
125,35,-5.6717,0.17678,-6.1706,13.479
126,35,-5.1955,0.17813,-5.9559,13.006
127,35,-5.1508,0.2422,-6.0513,12.561
128,35,-5.5416,0.21465,-6.0783,13.416
129,35,-5.1373,0.15699,-5.683,12.333
130,35,-5.7077,0.27572,-6.558,13.151
131,35,-5.464,0.45173,-6.4001,13.687
132,35,-5.0189,0.1202,-5.6092,12.29
133,35,-5.7792,0.28686,-6.5753,13.382
134,35,-5.3156,0.35665,-6.4749,12.776
135,35,-5.0457,0.18167,-5.6858,12.323
136,35,-5.4036,0.3938,-6.2917,13.495
137,35,-5.1807,0.2806,-6.0513,13.012
138,35,-5.0332,0.21109,-5.7941,12.528
139,35,-5.364,0.20961,-6.0899,12.597
140,35,-4.7532,0.14174,-5.385,11.987
141,40,-5.2469,0.22976,-6.201,14.414
142,40,-5.2078,0.20677,-6.1207,13.936
143,40,-5.2013,0.19841,-5.9774,14.294
144,40,-5.7507,0.25244,-6.5988,15.143
145,40,-5.3846,0.14131,-6.0326,14.168
146,40,-5.8488,0.28381,-6.6482,14.85
147,40,-5.9873,0.36149,-6.8547,15.457
148,40,-5.5367,0.2074,-6.4455,14.749
149,40,-5.2669,0.21111,-6.2181,14.155
150,40,-5.8293,0.25721,-6.6562,14.606
151,40,-5.7744,0.18531,-6.3803,14.819
152,40,-6.4505,0.35139,-7.1404,16.076
153,40,-5.5655,0.18507,-6.2675,14.471
154,40,-6.0622,0.14202,-6.701,14.563
155,40,-5.4237,0.1671,-6.0656,14.553
156,40,-5.6827,0.34117,-6.5356,15.38
157,40,-5.7242,0.24118,-6.5026,14.632
158,40,-5.4944,0.19436,-6.0888,15.02
159,40,-5.5147,0.22115,-6.2716,14.757
160,40,-5.3601,0.12616,-5.9914,13.89
161,45,-5.9244,0.18472,-6.6389,16.265
162,45,-5.6804,0.15244,-6.3712,15.958
163,45,-5.5514,0.12868,-6.3257,15.785
164,45,-6.0489,0.18321,-6.7485,16.788
165,45,-5.968,0.17695,-6.4708,17.291
166,45,-6.1549,0.22634,-6.9406,16.88
167,45,-6.447,0.35172,-7.3523,18.183
168,45,-6.1862,0.42168,-7.1652,17.361
169,45,-5.7218,0.18341,-6.4468,16.206
170,45,-6.0906,0.31213,-6.9406,17.418
171,45,-6.4289,0.43229,-7.3842,17.868
172,45,-6.309,0.55571,-7.4675,17.773
173,45,-6.3815,0.27995,-7.0256,17.48
174,45,-6.2496,0.41529,-7.3224,17.439
175,45,-6.0565,0.25307,-6.8963,16.973
176,45,-6.492,0.30317,-7.2574,16.949
177,45,-6.2159,0.35089,-7.0311,17.173
178,45,-6.2989,0.39625,-7.2871,17.467
179,45,-6.0466,0.19648,-6.8349,16.523
180,45,-6.0172,0.26456,-6.7309,17.034
181,50,-6.6996,0.3103,-7.5056,19.617
182,50,-6.1757,0.2753,-7.204,18.384
183,50,-5.9527,0.16095,-6.6332,18.253
184,50,-6.1567,0.15235,-6.8304,18.031
185,50,-6.4057,0.26871,-7.2249,19.053
186,50,-6.6646,0.24765,-7.4819,19.15
187,50,-6.515,0.23473,-7.2003,19.271
188,50,-6.0975,0.1623,-6.7831,18.224
189,50,-6.3906,0.181,-7.1243,18.769
190,50,-6.7756,0.58028,-7.9769,19.999
191,50,-5.7282,0.17012,-6.4365,18.488
192,50,-6.5248,0.22504,-7.2916,18.275
193,50,-6.2961,0.17242,-7.1232,18.391
194,50,-6.4467,0.24253,-7.1842,18.953
195,50,-6.5201,0.3529,-7.6581,19.061
196,50,-6.7136,0.25912,-7.3591,19.299
197,50,-6.114,0.14341,-6.7799,17.876
198,50,-6.2183,0.17193,-7.0293,18.458
199,50,-5.742,0.12451,-6.4807,17.561
200,50,-6.3883,0.17022,-7.1747,18.704
201,55,-6.7045,0.2542,-7.5656,21.098
202,55,-6.5736,0.23276,-7.4416,20.566
203,55,-6.812,0.24081,-7.7672,20.991
204,55,-6.594,0.1904,-7.5598,20.236
205,55,-6.4679,0.16784,-7.3083,20.034
206,55,-6.7041,0.21593,-7.6312,20.402
207,55,-6.8457,0.24805,-7.8797,20.666
208,55,-6.9694,0.32267,-7.9175,21.238
209,55,-6.9483,0.19836,-7.8693,20.561
210,55,-7.0276,0.21345,-7.9165,21.259
211,55,-6.5585,0.17323,-7.366,20.409
212,55,-7.1384,0.50512,-8.0032,22.26
213,55,-6.4768,0.19482,-7.3658,20.037
214,55,-6.9671,0.22172,-7.7157,21.024
215,55,-6.6892,0.19025,-7.385,20.641
216,55,-6.6062,0.17144,-7.3948,20.293
217,55,-6.4092,0.19361,-7.3245,20.312
218,55,-6.8056,0.28984,-7.602,21.707
219,55,-6.4407,0.34699,-7.4364,20.755
220,55,-6.8397,0.23752,-7.834,20.754
221,60,-7.0282,0.20769,-7.8129,23.01
222,60,-6.7743,0.19726,-7.5438,22.315
223,60,-6.5535,0.1929,-7.4076,21.951
224,60,-7.1355,0.26585,-8.1767,22.486
225,60,-7.1152,0.17188,-8.0539,22.183
226,60,-7.2226,0.43862,-8.2118,24.165
227,60,-6.7899,0.24735,-7.8665,22.037
228,60,-6.8611,0.19407,-7.7162,22.325
229,60,-7.1116,0.28569,-8.0328,22.99
230,60,-7.0275,0.21784,-7.89,22.614
231,60,-7.6542,0.47101,-8.6167,24.666
232,60,-6.9433,0.23352,-7.7983,22.341
233,60,-6.9538,0.20874,-7.8993,22.52
234,60,-6.7764,0.23388,-7.7344,22.579
235,60,-6.9991,0.21444,-7.8315,22.897
236,60,-7.0134,0.25818,-7.9668,22.475
237,60,-6.8345,0.26979,-7.7064,22.831
238,60,-7.4115,0.2969,-8.409,23.38
239,60,-6.6822,0.16458,-7.4175,21.802
240,60,-7.67,0.63764,-8.8607,24.8
